,Fiyat,Oda,Alan,Yas,Konum,Kat
28130,771,3,347,71,Büyükçekmece,0
28131,118,1,11,48,Büyükçekmece,0
28132,1789,0,36,46,Büyükçekmece,0
28133,1536,2,71,71,Büyükçekmece,15
28134,1536,2,71,71,Büyükçekmece,15
28135,1536,2,71,71,Büyükçekmece,15
28136,1864,0,95,60,Büyükçekmece,17
28137,205,4,86,4,Büyükçekmece,17
28138,1874,0,41,38,Büyükçekmece,17
28139,971,0,29,27,Büyükçekmece,17
28140,1432,0,26,23,Büyükçekmece,13
28141,549,3,81,33,Büyükçekmece,15
28142,205,4,86,4,Büyükçekmece,17
28143,1382,2,51,0,Büyükçekmece,11
28144,811,2,366,35,Büyükçekmece,13
28145,811,2,366,35,Büyükçekmece,13
28146,549,3,81,33,Büyükçekmece,15
28147,870,0,360,0,Büyükçekmece,11
28148,823,0,31,4,Büyükçekmece,11
28149,870,0,360,0,Büyükçekmece,11
28150,930,1,29,31,Büyükçekmece,0
28151,1432,2,21,49,Büyükçekmece,13
28152,1149,3,15,12,Büyükçekmece,13
28153,930,1,21,35,Büyükçekmece,11
28154,706,1,339,43,Büyükçekmece,13
28155,753,3,36,34,Büyükçekmece,17
28156,549,0,347,43,Büyükçekmece,11
28157,1743,1,1,0,Büyükçekmece,11
28158,706,1,339,43,Büyükçekmece,13
28159,1567,1,56,38,Büyükçekmece,13
28160,930,1,21,35,Büyükçekmece,11
28161,63,3,11,27,Büyükçekmece,14
28162,870,0,360,0,Büyükçekmece,11
28163,823,0,31,4,Büyükçekmece,11
28164,1126,3,36,18,Büyükçekmece,11
28165,1149,3,15,12,Büyükçekmece,13
28166,1285,0,16,35,Büyükçekmece,11
28167,1382,0,41,0,Büyükçekmece,0
28168,881,1,11,39,Büyükçekmece,13
28169,410,4,155,8,Büyükçekmece,8
28170,1437,2,66,0,Büyükçekmece,11
28171,1149,0,366,0,Büyükçekmece,15
28172,147,0,339,27,Büyükçekmece,0
28173,147,0,339,27,Büyükçekmece,0
28174,811,0,1,0,Büyükçekmece,0
28175,2093,2,61,27,Büyükçekmece,15
28176,1789,1,16,35,Büyükçekmece,14
28177,991,0,353,0,Büyükçekmece,11
28178,2106,0,76,4,Büyükçekmece,14
28179,2106,0,76,4,Büyükçekmece,14
28180,1488,0,61,0,Büyükçekmece,11
28181,2030,0,353,27,Büyükçekmece,0
28182,1024,0,61,60,Büyükçekmece,13
28183,1807,0,57,0,Büyükçekmece,6
28184,2093,2,61,27,Büyükçekmece,15
28185,1196,1,71,0,Büyükçekmece,11
28186,1024,0,11,2,Büyükçekmece,0
28187,930,2,353,48,Büyükçekmece,15
28188,930,2,353,48,Büyükçekmece,15
28189,1104,1,141,4,Büyükçekmece,15
28190,1104,1,141,4,Büyükçekmece,15
28191,2049,4,26,0,Büyükçekmece,16
28192,1104,1,141,4,Büyükçekmece,15
28193,2049,4,26,0,Büyükçekmece,16
28194,549,0,322,24,Büyükçekmece,11
28195,1149,4,56,0,Büyükçekmece,15
28196,917,1,322,60,Büyükçekmece,19
28197,1188,1,61,0,Büyükçekmece,11
28198,1211,0,66,16,Büyükçekmece,13
28199,430,0,360,32,Büyükçekmece,14
28200,1789,1,16,35,Büyükçekmece,14
28201,2093,2,61,27,Büyükçekmece,15
28202,1024,0,61,60,Büyükçekmece,13
28203,971,4,16,32,Büyükçekmece,16
28204,1488,0,151,0,Büyükçekmece,14
28205,414,2,353,39,Büyükçekmece,14
28206,930,0,1,75,Büyükçekmece,11
28207,1330,2,28,1,Büyükçekmece,14
28208,290,2,101,32,Büyükçekmece,4
28209,1382,0,232,32,Büyükçekmece,14
28210,279,1,21,37,Büyükçekmece,0
28211,290,2,101,32,Büyükçekmece,4
28212,1968,0,129,0,Büyükçekmece,15
28213,279,1,21,37,Büyükçekmece,0
28214,2103,1,11,0,Büyükçekmece,0
28215,279,1,21,37,Büyükçekmece,0
28216,1382,0,232,32,Büyükçekmece,14
28217,1476,2,21,0,Büyükçekmece,11
28218,1897,0,151,0,Büyükçekmece,15
28219,1685,0,36,39,Büyükçekmece,1
28220,1341,1,101,0,Büyükçekmece,11
28221,1857,0,353,48,Büyükçekmece,19
28222,1136,2,116,35,Büyükçekmece,13
28223,451,4,363,4,Büyükçekmece,6
28224,414,2,353,39,Büyükçekmece,14
28225,414,2,353,39,Büyükçekmece,14
28226,728,2,6,18,Büyükçekmece,2
28227,1264,4,176,30,Büyükçekmece,14
28228,517,4,76,0,Büyükçekmece,0
28229,1706,2,77,0,Büyükçekmece,16
28230,1104,4,21,33,Büyükçekmece,0
28231,991,1,21,37,Büyükçekmece,0
28232,1048,0,366,60,Büyükçekmece,0
28233,881,1,41,43,Büyükçekmece,13
28234,1048,0,366,60,Büyükçekmece,0
28235,1759,0,184,16,Büyükçekmece,13
28236,1759,0,184,16,Büyükçekmece,13
28237,1488,2,51,48,Büyükçekmece,0
28238,1759,0,184,16,Büyükçekmece,13
28239,414,2,353,39,Büyükçekmece,14
28240,1124,0,46,38,Büyükçekmece,13
28241,414,3,26,43,Büyükçekmece,13
28242,1488,4,11,71,Büyükçekmece,13
28243,834,0,51,32,Büyükçekmece,0
28244,834,0,51,32,Büyükçekmece,0
28245,615,0,366,33,Büyükçekmece,11
28246,1896,0,339,24,Büyükçekmece,15
28247,834,0,51,32,Büyükçekmece,0
28248,1285,0,51,75,Büyükçekmece,14
28249,1264,4,11,0,Büyükçekmece,0
28250,1641,1,71,2,Büyükçekmece,11
28251,1124,0,32,0,Büyükçekmece,11
28252,322,0,315,15,Büyükçekmece,0
28253,1789,0,41,43,Büyükçekmece,0
28254,322,0,315,15,Büyükçekmece,0
28255,287,4,41,0,Büyükçekmece,11
28256,971,4,366,0,Büyükçekmece,0
28257,708,0,6,38,Büyükçekmece,17
28258,708,0,6,38,Büyükçekmece,17
28259,1488,0,51,48,Büyükçekmece,13
28260,1421,0,21,1,Büyükçekmece,17
28261,1552,0,21,0,Büyükçekmece,11
28262,1285,3,61,32,Büyükçekmece,16
28263,1382,3,31,54,Büyükçekmece,0
28264,1552,0,11,48,Büyükçekmece,1
28265,1330,0,121,60,Büyükçekmece,14
28266,1789,0,41,43,Büyükçekmece,0
28267,1982,0,16,78,Büyükçekmece,11
28268,1789,0,41,43,Büyükçekmece,0
28269,1488,4,41,43,Büyükçekmece,11
28270,1578,3,41,4,Büyükçekmece,15
28271,501,1,366,37,Büyükçekmece,14
28272,1223,1,26,60,Büyükçekmece,11
28273,1685,3,36,48,Büyükçekmece,0
28274,1488,4,41,43,Büyükçekmece,11
28275,1285,0,1,48,Büyükçekmece,11
28276,1285,0,1,48,Büyükçekmece,11
28277,1024,3,360,0,Büyükçekmece,11
28278,136,0,31,37,Büyükçekmece,13
28279,658,3,1,60,Büyükçekmece,13
28280,136,0,31,37,Büyükçekmece,13
28281,922,0,16,75,Büyükçekmece,0
28282,1611,0,79,60,Büyükçekmece,1
28283,971,0,26,32,Büyükçekmece,13
28284,1024,3,360,0,Büyükçekmece,11
28285,1024,3,360,0,Büyükçekmece,11
28286,1024,3,360,0,Büyükçekmece,11
28287,649,4,31,27,Büyükçekmece,16
28288,1664,0,156,0,Büyükçekmece,14
28289,992,0,91,4,Büyükçekmece,13
28290,55,4,1,78,Büyükçekmece,11
28291,1789,0,41,43,Büyükçekmece,0
28292,1668,4,81,0,Büyükçekmece,11
28293,1149,3,1,38,Büyükçekmece,0
28294,1664,3,11,0,Büyükçekmece,0
28295,1401,1,51,23,Büyükçekmece,14
28296,1156,4,9,23,Büyükçekmece,2
28297,1721,3,91,60,Büyükçekmece,11
28298,1741,0,1,0,Büyükçekmece,11
28299,497,0,339,39,Büyükçekmece,13
28300,1264,4,46,60,Büyükçekmece,0
28301,1471,3,26,0,Büyükçekmece,15
28302,1432,3,51,0,Büyükçekmece,16
28303,1432,3,51,0,Büyükçekmece,16
28304,1897,0,46,27,Büyükçekmece,0
28305,1432,3,51,0,Büyükçekmece,16
28306,1156,4,9,23,Büyükçekmece,2
28307,881,4,1,78,Büyükçekmece,11
28308,1685,1,76,4,Büyükçekmece,13
28309,1578,1,360,0,Büyükçekmece,11
28310,97,0,90,2,Büyükçekmece,7
28311,97,0,90,2,Büyükçekmece,7
28312,876,0,81,48,Büyükçekmece,15
28313,834,0,327,2,Büyükçekmece,17
28314,97,0,90,2,Büyükçekmece,7
28315,526,1,1,32,Büyükçekmece,11
28316,771,0,21,19,Büyükçekmece,4
28317,673,1,6,2,Büyükçekmece,11
28318,588,4,46,17,Büyükçekmece,13
28319,930,4,21,33,Büyükçekmece,11
28320,451,1,360,75,Büyükçekmece,0
28321,1317,4,353,0,Büyükçekmece,17
28322,728,2,366,0,Büyükçekmece,0
28323,1285,3,36,0,Büyükçekmece,11
28324,1432,1,26,75,Büyükçekmece,11
28325,2016,1,366,17,Büyükçekmece,13
28326,2016,1,366,17,Büyükçekmece,13
28327,2016,1,366,17,Büyükçekmece,13
28328,1104,0,101,60,Büyükçekmece,11
28329,1567,0,16,61,Büyükçekmece,11
28330,1567,0,16,61,Büyükçekmece,11
28331,1567,0,16,61,Büyükçekmece,11
28332,1048,0,224,24,Büyükçekmece,14
28333,1567,0,16,61,Büyükçekmece,11
28334,1510,1,360,0,Büyükçekmece,13
28335,1534,2,51,1,Büyükçekmece,1
28336,462,0,353,8,Büyükçekmece,0
28337,1410,0,101,49,Büyükçekmece,0
28338,336,2,26,1,Büyükçekmece,14
28339,173,4,11,0,Büyükçekmece,11
28340,1180,0,91,0,Büyükçekmece,13
28341,336,2,26,1,Büyükçekmece,14
28342,1488,2,61,0,Büyükçekmece,11
28343,1238,2,366,49,Büyükçekmece,15
28344,1317,4,353,0,Büyükçekmece,17
28345,1488,3,61,38,Büyükçekmece,0
28346,1422,0,51,81,Büyükçekmece,11
28347,1211,3,11,0,Büyükçekmece,0
28348,1648,2,11,48,Büyükçekmece,15
28349,960,3,31,0,Büyükçekmece,11
28350,960,3,31,0,Büyükçekmece,11
28351,881,2,101,32,Büyükçekmece,14
28352,708,1,347,78,Büyükçekmece,13
28353,1951,2,86,33,Büyükçekmece,16
28354,1317,1,101,75,Büyükçekmece,14
28355,1162,1,15,4,Büyükçekmece,13
28356,1162,1,15,4,Büyükçekmece,13
28357,1162,1,15,4,Büyükçekmece,13
28358,1685,1,66,2,Büyükçekmece,15
28359,960,3,31,0,Büyükçekmece,11
28360,1745,0,131,4,Büyükçekmece,13
28361,63,3,6,33,Büyükçekmece,15
28362,1826,1,81,4,Büyükçekmece,5
28363,1847,2,151,37,Büyükçekmece,14
28364,209,4,41,0,Büyükçekmece,18
28365,1847,2,151,37,Büyükçekmece,14
28366,791,1,11,32,Büyükçekmece,13
28367,1604,1,91,2,Büyükçekmece,17
28368,1847,2,151,37,Büyükçekmece,14
28369,930,4,11,40,Büyükçekmece,13
28370,991,4,87,60,Büyükçekmece,19
28371,1648,0,151,78,Büyükçekmece,0
28372,708,1,347,78,Büyükçekmece,13
28373,673,1,347,35,Büyükçekmece,16
28374,1330,4,36,1,Büyükçekmece,14
28375,528,1,36,24,Büyükçekmece,13
28376,1382,0,16,37,Büyükçekmece,11
28377,1180,1,41,78,Büyükçekmece,0
28378,1068,0,41,0,Büyükçekmece,11
28379,1775,0,1,39,Büyükçekmece,0
28380,1775,0,1,39,Büyükçekmece,0
28381,853,0,276,1,Büyükçekmece,0
28382,1830,4,356,23,Büyükçekmece,4
28383,853,0,276,1,Büyükçekmece,0
28384,1488,4,151,32,Büyükçekmece,14
28385,1211,1,332,48,Büyükçekmece,0
28386,853,0,276,1,Büyükçekmece,0
28387,187,0,121,72,Büyükçekmece,13
28388,881,1,1,60,Büyükçekmece,13
28389,971,0,1,2,Büyükçekmece,11
28390,971,0,1,2,Büyükçekmece,11
28391,971,0,1,2,Büyükçekmece,11
28392,96,0,322,8,Büyükçekmece,16
28393,1488,1,46,32,Büyükçekmece,14
28394,56,1,56,60,Büyükçekmece,18
28395,1024,3,31,2,Büyükçekmece,0
28396,771,1,360,38,Büyükçekmece,11
28397,1162,1,15,4,Büyükçekmece,13
28398,1826,1,81,4,Büyükçekmece,5
28399,1809,3,31,43,Büyükçekmece,16
28400,1826,1,81,4,Büyükçekmece,5
28401,991,4,87,60,Büyükçekmece,19
28402,1685,3,1,23,Büyükçekmece,1
28403,1669,3,360,0,Büyükçekmece,16
28404,1669,3,360,0,Büyükçekmece,16
28405,1669,3,360,0,Büyükçekmece,16
28406,2059,0,39,8,Büyükçekmece,16
28407,1264,0,36,2,Büyükçekmece,14
28408,388,0,85,60,Büyükçekmece,17
28409,148,4,121,23,Büyükçekmece,14
28410,1517,0,71,2,Büyükçekmece,15
28411,753,0,360,0,Büyükçekmece,13
28412,1124,0,41,78,Büyükçekmece,15
28413,697,0,16,39,Büyükçekmece,11
28414,18,4,121,81,Büyükçekmece,19
28415,1750,1,26,0,Büyükçekmece,19
28416,1223,1,61,34,Büyükçekmece,19
28417,853,3,322,23,Büyükçekmece,17
28418,1896,1,366,0,Büyükçekmece,19
28419,810,3,353,2,Büyükçekmece,3
28420,1896,1,366,0,Büyükçekmece,19
28421,1162,2,41,78,Büyükçekmece,0
28422,1637,2,131,2,Büyükçekmece,14
28423,1196,0,61,43,Büyükçekmece,14
28424,1264,4,160,32,Büyükçekmece,14
28425,930,2,61,75,Büyükçekmece,11
28426,1297,0,360,60,Büyükçekmece,11
28427,673,4,306,8,Büyükçekmece,0
28428,966,0,56,4,Büyükçekmece,13
28429,1382,0,101,60,Büyükçekmece,13
28430,1857,3,36,41,Büyükçekmece,0
28431,1382,4,41,75,Büyükçekmece,11
28432,649,0,360,38,Büyükçekmece,11
28433,322,0,327,4,Büyükçekmece,9
28434,1857,3,36,41,Büyükçekmece,0
28435,1500,0,81,2,Büyükçekmece,14
28436,882,2,259,27,Büyükçekmece,16
28437,882,2,259,27,Büyükçekmece,16
28438,971,1,57,1,Büyükçekmece,0
28439,753,1,360,43,Büyükçekmece,0
28440,1648,0,91,0,Büyükçekmece,15
28441,754,0,277,24,Büyükçekmece,14
28442,951,1,31,27,Büyükçekmece,14
28443,1685,1,360,23,Büyükçekmece,11
28444,758,2,51,38,Büyükçekmece,14
28445,758,2,51,38,Büyükçekmece,14
28446,209,4,41,0,Büyükçekmece,18
28447,882,2,259,27,Büyükçekmece,16
28448,930,2,81,32,Büyükçekmece,14
28449,834,1,86,4,Büyükçekmece,15
28450,673,4,306,8,Büyükçekmece,0
28451,1857,3,36,41,Büyükçekmece,0
28452,1180,2,71,8,Büyükçekmece,15
28453,1285,0,1,48,Büyükçekmece,11
28454,1149,0,121,75,Büyükçekmece,13
28455,1009,0,360,0,Büyükçekmece,14
28456,834,1,51,32,Büyükçekmece,13
28457,251,1,46,23,Büyükçekmece,1
28458,1048,1,360,54,Büyükçekmece,0
28459,26,1,167,0,Büyükçekmece,13
28460,1933,0,36,4,Büyükçekmece,11
28461,853,3,46,38,Büyükçekmece,13
28462,1611,1,71,60,Büyükçekmece,13
28463,1669,1,131,60,Büyükçekmece,13
28464,26,1,167,0,Büyükçekmece,13
28465,26,1,167,0,Büyükçekmece,13
28466,1136,0,350,0,Büyükçekmece,0
28467,2008,0,193,48,Büyükçekmece,16
28468,1136,0,350,0,Büyükçekmece,0
28469,1517,0,21,24,Büyükçekmece,0
28470,1488,1,61,0,Büyükçekmece,11
28471,1864,3,1,29,Büyükçekmece,14
28472,26,1,167,0,Büyükçekmece,13
28473,1803,1,41,16,Büyükçekmece,11
28474,26,1,167,0,Büyükçekmece,13
28475,1382,0,51,24,Büyükçekmece,11
28476,1317,1,31,38,Büyükçekmece,0
28477,1611,0,101,0,Büyükçekmece,13
28478,1809,1,210,60,Büyükçekmece,14
28479,26,1,167,0,Büyükçekmece,13
28480,1803,1,41,16,Büyükçekmece,11
28481,966,1,360,1,Büyükçekmece,0
28482,549,0,360,1,Büyükçekmece,11
28483,1211,1,1,78,Büyükçekmece,14
28484,26,1,167,0,Büyükçekmece,13
28485,1264,1,315,46,Büyükçekmece,0
28486,1706,4,6,37,Büyükçekmece,18
28487,549,1,360,32,Büyükçekmece,11
28488,1341,0,111,48,Büyükçekmece,15
28489,1517,1,36,60,Büyükçekmece,13
28490,728,0,312,2,Büyükçekmece,13
28491,259,0,81,0,Esenler,18
28492,703,0,11,0,Esenler,13
28493,588,0,31,16,Esenler,11
28494,902,1,285,0,Esenler,11
28495,232,0,21,48,Esenler,1
28496,244,0,21,33,Esenler,15
28497,703,0,11,0,Esenler,13
28498,335,0,1,33,Esenler,11
28499,791,0,6,75,Esenler,13
28500,786,4,18,48,Esenler,16
28501,1567,0,322,0,Esenler,5
28502,1488,1,367,0,Esenler,0
28503,427,0,293,78,Esenler,14
28504,1488,0,312,48,Esenler,7
28505,375,1,21,35,Esenler,14
28506,1341,0,366,48,Esenler,1
28507,2112,1,6,38,Esenler,0
28508,357,0,6,31,Esenler,13
28509,10,0,81,61,Esenler,0
28510,1149,0,21,38,Esenler,11
28511,10,0,81,61,Esenler,0
28512,1789,0,49,27,Esenler,0
28513,516,0,41,32,Esenler,15
28514,1444,0,363,0,Esenler,11
28515,753,0,6,8,Esenler,14
28516,549,4,366,0,Esenler,11
28517,419,0,21,27,Esenler,11
28518,1162,0,1,60,Esenler,11
28519,351,4,21,33,Esenler,0
28520,745,0,353,0,Esenler,4
28521,427,0,293,78,Esenler,14
28522,1002,0,366,60,Esenler,14
28523,1809,1,48,18,Esenler,0
28524,1444,1,366,39,Esenler,14
28525,1382,4,121,38,Esenler,14
28526,1124,1,11,4,Esenler,13
28527,549,4,360,16,Esenler,0
28528,105,4,36,32,Esenler,17
28529,1830,0,25,0,Esenler,14
28530,690,0,41,75,Esenler,11
28531,1124,1,11,4,Esenler,13
28532,998,0,360,27,Esenler,0
28533,1089,0,21,43,Esenler,14
28534,320,0,21,32,Esenler,13
28535,451,0,11,38,Esenler,11
28536,1089,0,21,43,Esenler,14
28537,1089,0,21,43,Esenler,14
28538,89,0,91,27,Esenler,11
28539,32,1,360,16,Esenler,15
28540,971,1,21,27,Esenler,0
28541,2106,1,135,60,Esenler,13
28542,753,0,26,32,Esenler,11
28543,232,4,11,32,Esenler,0
28544,592,3,11,75,Esenler,15
28545,1432,0,360,38,Esenler,14
28546,930,3,51,30,Esenler,14
28547,1944,1,322,38,Esenler,16
28548,1821,1,81,0,Esenler,15
28549,1230,3,11,0,Esenler,0
28550,1341,3,36,38,Esenler,11
28551,477,0,339,43,Esenler,0
28552,1,1,366,36,Esenler,14
28553,387,1,332,0,Esenler,11
28554,178,0,366,34,Esenler,0
28555,881,0,360,0,Esenler,14
28556,1297,1,350,0,Esenler,11
28557,1517,0,36,32,Esenler,11
28558,1264,4,360,39,Esenler,0
28559,1346,4,332,39,Esenler,11
28560,1180,0,36,0,Esenler,16
28561,477,0,11,33,Esenler,11
28562,477,0,11,33,Esenler,11
28563,322,1,16,35,Esenler,14
28564,451,4,11,32,Esenler,0
28565,397,0,41,32,Esenler,15
28566,1775,0,21,60,Esenler,16
28567,1588,3,38,8,Esenler,3
28568,1830,0,25,0,Esenler,14
28569,702,3,366,4,Esenler,13
28570,351,0,11,38,Esenler,14
28571,1124,0,11,49,Esenler,13
28572,1488,0,312,48,Esenler,7
28573,1,0,1,32,Esenler,15
28574,64,0,46,60,Esenler,13
28575,811,0,11,17,Esenler,11
28576,402,4,31,60,Esenler,0
28577,205,4,101,17,Esenler,17
28578,397,0,41,54,Esenler,15
28579,451,0,366,60,Esenler,0
28580,124,0,11,81,Esenler,11
28581,1676,0,359,78,Esenler,5
28582,516,0,332,71,Esenler,14
28583,1104,0,41,18,Esenler,14
28584,289,0,347,8,Esenler,11
28585,2,0,56,54,Esenler,11
28586,853,0,25,24,Esenler,0
28587,1982,0,36,48,Esenler,19
28588,930,3,366,60,Esenler,0
28589,1536,3,38,2,Esenler,0
28590,867,0,41,48,Esenler,13
28591,834,0,332,37,Esenler,0
28592,728,0,41,36,Esenler,11
28593,708,0,347,0,Esenler,0
28594,336,4,151,0,Esenler,13
28595,1196,0,21,0,Esenler,14
28596,1238,1,1,38,Esenler,0
28597,1454,0,337,16,Esenler,14
28598,1454,1,368,0,Esenler,19
28599,834,0,339,0,Esenler,0
28600,451,4,347,60,Esenler,4
28601,1264,0,11,0,Esenler,0
28602,516,0,366,30,Esenler,11
28603,615,0,353,78,Esenler,0
28604,1297,1,61,16,Esenler,13
28605,2007,0,353,43,Esenler,0
28606,516,0,21,35,Esenler,11
28607,1285,0,121,60,Esenler,13
28608,673,0,360,37,Esenler,0
28609,136,3,51,60,Esenler,18
28610,136,3,51,60,Esenler,18
28611,136,3,51,60,Esenler,18
28612,1442,0,48,78,Esenler,14
28613,881,2,31,33,Esenler,14
28614,232,0,31,23,Esenler,0
28615,478,1,61,48,Esenler,7
28616,1014,0,26,24,Esenler,0
28617,1285,0,121,60,Esenler,13
28618,402,0,21,32,Esenler,14
28619,1136,4,21,48,Esenler,11
28620,971,0,360,75,Esenler,11
28621,44,4,360,38,Esenler,13
28622,1010,4,160,39,Esenler,14
28623,1596,4,16,48,Esenler,4
28624,991,0,46,30,Esenler,14
28625,387,1,21,29,Esenler,14
28626,506,1,6,71,Esenler,16
28627,1162,1,21,0,Esenler,11
28628,1124,4,27,12,Esenler,11
28629,697,1,366,33,Esenler,11
28630,811,0,21,16,Esenler,14
28631,549,0,339,75,Esenler,13
28632,1444,0,367,0,Esenler,14
28633,1432,2,21,49,Esenler,13
28634,1964,2,253,39,Esenler,13
28635,1412,0,367,0,Esenler,11
28636,451,0,339,46,Esenler,0
28637,1149,0,21,60,Esenler,11
28638,516,0,11,32,Esenler,14
28639,1488,1,41,43,Esenler,11
28640,834,0,364,78,Esenler,0
28641,1299,0,350,0,Esenler,11
28642,1149,0,360,0,Esenler,13
28643,211,0,1,32,Esenler,0
28644,1196,0,51,38,Esenler,11
28645,1048,0,51,4,Esenler,11
28646,2124,0,347,32,Esenler,11
28647,771,0,36,33,Esenler,0
28648,516,4,339,48,Esenler,0
28649,811,1,11,38,Esenler,11
28650,771,0,51,2,Esenler,11
28651,1261,0,36,0,Esenler,0
28652,1873,0,339,43,Esenler,11
28653,961,3,1,78,Esenler,11
28654,632,0,360,4,Esenler,11
28655,577,0,26,34,Esenler,14
28656,771,0,31,33,Esenler,11
28657,448,2,6,0,Esenler,14
28658,1495,0,360,2,Esenler,19
28659,834,1,21,17,Esenler,0
28660,45,1,31,0,Esenler,17
28661,478,1,61,48,Esenler,7
28662,109,4,31,48,Esenler,9
28663,1196,0,6,0,Esenler,11
28664,971,2,41,78,Esenler,13
28665,478,1,61,48,Esenler,7
28666,278,2,46,38,Esenler,15
28667,477,0,21,49,Esenler,11
28668,1024,0,21,2,Esenler,11
28669,2044,0,347,32,Esenler,11
28670,951,0,1,60,Esenler,0
28671,1789,0,51,0,Esenler,15
28672,1223,0,61,18,Esenler,13
28673,45,1,31,0,Esenler,17
28674,989,0,353,0,Esenler,13
28675,1775,0,21,2,Esenler,13
28676,568,3,366,39,Esenler,11
28677,2044,0,347,32,Esenler,13
28678,1401,0,6,71,Esenler,3
28679,472,0,106,27,Esenler,11
28680,1238,4,360,37,Esenler,14
28681,148,0,46,75,Esenler,1
28682,1104,3,1,37,Esenler,11
28683,649,3,347,49,Esenler,13
28684,1,0,11,29,Esenler,13
28685,913,0,306,37,Esenler,11
28686,1841,0,61,0,Esenler,13
28687,1238,0,366,37,Esenler,14
28688,1223,1,31,16,Esenler,11
28689,1620,3,11,0,Esenler,11
28690,33,0,31,34,Esenler,17
28691,1264,4,360,49,Esenler,0
28692,1536,3,41,0,Esenler,15
28693,753,0,356,60,Esenler,15
28694,708,4,46,24,Esenler,0
28695,1341,0,26,0,Esenler,0
28696,1759,0,46,0,Esenler,14
28697,658,0,353,71,Esenler,13
28698,791,0,360,16,Esenler,13
28699,1884,0,61,33,Esenler,11
28700,673,1,366,40,Esenler,0
28701,1104,0,1,0,Esenler,11
28702,2132,0,315,29,Esenler,11
28703,278,0,353,46,Esenler,0
28704,278,0,353,46,Esenler,0
28705,588,1,11,44,Esenler,14
28706,930,0,11,0,Esenler,11
28707,549,0,353,1,Esenler,11
28708,1620,3,11,0,Esenler,11
28709,649,1,339,60,Esenler,11
28710,1963,1,46,48,Esenler,17
28711,232,3,353,32,Esenler,13
28712,1264,2,81,38,Esenler,14
28713,64,4,73,0,Esenler,0
28714,1809,1,48,18,Esenler,0
28715,217,1,21,33,Esenler,11
28716,1552,0,46,60,Esenler,17
28717,278,0,11,33,Esenler,15
28718,232,0,1,38,Esenler,14
28719,186,2,21,27,Esenler,0
28720,1794,0,41,0,Esenler,1
28721,930,0,31,39,Esenler,15
28722,244,0,1,38,Esenler,13
28723,549,0,1,38,Esenler,11
28724,1238,0,31,48,Esenler,14
28725,1488,0,21,39,Esenler,5
28726,1223,1,37,16,Esenler,11
28727,811,2,366,0,Esenler,11
28728,1125,1,16,19,Esenler,11
28729,753,0,353,0,Esenler,0
28730,1124,0,353,0,Esenler,0
28731,925,1,116,49,Esenler,13
28732,1009,0,6,0,Esenler,0
28733,1697,1,61,38,Esenler,17
28734,1883,3,347,38,Esenler,0
28735,1849,4,353,60,Esenler,4
28736,63,0,11,48,Esenler,19
28737,2108,0,332,38,Esenler,0
28738,387,0,347,21,Esenler,13
28739,745,1,341,0,Esenler,4
28740,786,1,1,0,Esenler,0
28741,256,2,51,2,Esenler,18
